language,dsp,bench_case,mode,precision,opt,samp_rate,buff_size,inputs,outputs,warmup_iters,run_iters,batches,elapsed_s,ns_per_compute,fast_ns_per_compute,slow_ns_per_compute,spread_ns_per_compute,spread_percent,ns_per_frame,ns_per_out_samp,frames_per_s,fast_frames_per_s,slow_frames_per_s,out_samp_per_s,fast_out_samp_per_s,slow_out_samp_per_s,checksum
cpp,cubic_distortion,cubic_distortion_vec_double,vec,double,O3,48000,64,0,2,50,135592,900,1.039968127,7669.833965130686,7428.196721311475,8183.655305466238,755.4585841547622,9.849738437485067,119.84115570516695,59.920577852583484,8344378.808063222,8615819.209039548,7820466.235577086,16688757.616126444,17231638.418079097,15640932.471154172,-6.611492269221344
cpp,cubic_distortion,cubic_distortion_vec_double,vec,single,O3,48000,64,0,2,50,134633,883,0.973288502,7229.19716562804,7091.623876765084,7465.436316133247,373.8124393681628,5.17087071778167,112.95620571293811,56.478102856469064,8852988.586933907,9024731.304446204,8572841.196393603,17705977.173867814,18049462.608892407,17145682.392787207,30.8837638348341
mojo,cubic_distortion,cubic_distortion_vec_double,scalar,double,O3,48000,64,0,2,50,143450,1000,1.500051999999414,10456.967584520147,10020.519834025808,10694.986072813665,674.4662387878561,6.449921866319014,163.3901185081273,81.69505925406365,6120321.162202101,6386894.199109388,5984112.514431981,12240642.324404202,12773788.398218775,11968225.028863965,5.542463278863579
mojo,cubic_distortion,cubic_distortion_vec_double,scalar,single,O3,48000,64,0,2,50,142329,981,1.3782419999952251,9683.493876829214,9303.797467208116,11150.717701034344,1846.9202338262276,19.072870363924757,151.30459182545647,75.65229591272823,6609184.744066395,6878911.565473396,5739540.872249267,13218369.48813279,13757823.130946793,11479081.744498534,30.875792533159256
mojo,cubic_distortion,cubic_distortion_vec_double,vec,double,O3,48000,64,0,2,50,132550,1000,1.9368929999982356,14612.54620896444,13653.846153239494,34788.46153694366,21134.615383704164,144.63335192561166,228.32103451506936,114.16051725753468,4379797.95476969,4687323.943870236,1839690.4367856309,8759595.90953938,9374647.887740472,3679380.8735712618,5.848037553019822
mojo,cubic_distortion,cubic_distortion_vec_double,vec,single,O3,48000,64,0,2,50,133150,1000,1.7517769999976736,13156.417574147,12987.636363091457,14412.433661850046,1424.7972987585908,10.82967525717933,205.5690245960469,102.78451229802344,4864546.115179796,4927763.467560316,4440610.205159804,9729092.230359592,9855526.935120633,8881220.410319608,26.96351031586528
cpp,multibandfilter,cubic_distortion_vec_double,scalar,double,O3,48000,64,1,1,50,210000,210,0.1020672929999999,486.03472857142856,478.2458,506.0333,27.787500000000023,5.717184054249391,7.594292633928571,7.594292633928571,131677833.368227,133822398.44029996,126473890.15703116,131677833.368227,133822398.44029996,126473890.15703116,2.0800000071758404
cpp,multibandfilter,cubic_distortion_vec_double,scalar,single,O3,48000,64,1,1,50,187490,201,0.103038127,549.5659875193344,542.2092005550219,584.8252344416027,42.616033886580794,7.754488970277025,8.5869685549896,8.5869685549896,116455533.00866967,118035621.55435143,109434402.33236152,116455533.00866967,118035621.55435143,109434402.33236152,2.0799978488357738
cpp,multibandfilter,cubic_distortion_vec_double,vec,double,O3,48000,64,1,1,50,97609,237,0.1205454149999999,1234.982583573236,1168.5691681735989,1266.0524530861403,97.48328491254188,7.893494710709901,19.296602868331817,19.296602868331817,51822593.16955357,54767832.10019826,50550828.16197152,51822593.16955357,54767832.10019826,50550828.16197152,2.0800000071758404
cpp,multibandfilter,cubic_distortion_vec_double,vec,single,O3,48000,64,1,1,50,101901,257,0.1360971679999999,1335.5822612143158,1304.2250061409973,1387.5684881156578,83.34348197466056,6.240235767947711,20.868472831473685,20.868472831473685,47919174.923610464,49071287.31518976,46123849.415831804,47919174.923610464,49071287.31518976,46123849.415831804,2.079998117755167
mojo,multibandfilter,cubic_distortion_vec_double,scalar,double,O3,48000,64,1,1,50,169404,193,0.1357339999995019,801.2443625859011,568.5922601134885,1680.156950521854,1111.5646904083655,138.72979858740598,12.519443165404704,12.519443165404704,79875756.9955927,112558690.1011032,38091679.4589468,79875756.9955927,112558690.1011032,38091679.4589468,2.0800000071758404
mojo,multibandfilter,cubic_distortion_vec_double,scalar,single,O3,48000,64,1,1,50,280000,282,0.1001700000015262,357.75000000545066,348.400000075344,386.10000010521617,37.70000002987217,10.538085263255844,5.5898437500851665,5.5898437500851665,178895877.00635886,183696900.0750848,165760165.71499443,178895877.00635886,183696900.0750848,165760165.71499443,2.079995734384283
mojo,multibandfilter,cubic_distortion_vec_double,vec,double,O3,48000,64,1,1,50,99831,247,0.1251090000005206,1253.2079213923594,1193.945127502,1349.112425535399,155.16729803339922,12.381608461347955,19.581373771755615,19.581373771755615,51068939.88420828,53603803.496315025,47438596.50881312,51068939.88420828,53603803.496315025,47438596.50881312,2.0800000071758404
mojo,multibandfilter,cubic_distortion_vec_double,vec,single,O3,48000,64,1,1,50,101732,256,0.1326960000042163,1304.3683403866664,1263.0029441094755,1335.2869351360928,72.28399102661706,5.541685487796279,20.380755318541663,20.380755318541663,49065894.97643578,50672882.67101026,47929773.23145688,49065894.97643578,50672882.67101026,47929773.23145688,2.0799981566378847
